Order ID,Bill Number,Date Time,Type,Customer Name,Customer Phone,Table,Payment Method,Subtotal,Tax,Discount,Total Amount,Status,Items Summary
"ORD-20260818-1724","1724","2026-08-18T21:22:00.000Z","dine-in","Walk-in Customer","","T9","upi","711","36","0","747","completed","Item (1)"
"ORD-20260818-1723","1723","2026-08-18T21:01:00.000Z","dine-in","Walk-in Customer","","T8","upi","743","38","0","780","completed","Item (1)"
"ORD-20260818-1722","1722","2026-08-18T20:53:00.000Z","dine-in","Walk-in Customer","","T7","upi","298","16","0","313","completed","Item (1)"
"ORD-20260818-1721","1721","2026-08-18T20:51:00.000Z","dine-in","Walk-in Customer","","T6","upi","948","48","0","995","completed","Item (1)"
"ORD-20260818-1720","1720","2026-08-18T20:41:00.000Z","dine-in","Walk-in Customer","","T5","upi","357","18","0","375","completed","Item (1)"
"ORD-20260818-1719","1719","2026-08-18T20:34:00.000Z","dine-in","Walk-in Customer","","T4","upi","199","10","0","209","completed","Item (1)"
"ORD-20260818-1718","1718","2026-08-18T20:22:00.000Z","dine-in","Walk-in Customer","","T3","upi","149","8","0","156","completed","Item (1)"
"ORD-20260818-1717","1717","2026-08-18T20:18:00.000Z","dine-in","Walk-in Customer","","T2","upi","393","20","0","413","completed","Item (1)"
"ORD-20260818-1716","1716","2026-08-18T20:16:00.000Z","dine-in","Walk-in Customer","","T1","upi","799","40","0","839","completed","Item (1)"
"ORD-20260818-1715","1715","2026-08-18T20:06:00.000Z","dine-in","Walk-in Customer","","T10","cash","346","18","347","363","completed","Item (1)"
"ORD-20260818-1714","1714","2026-08-18T19:31:00.000Z","dine-in","Walk-in Customer","","T9","upi","199","10","0","209","completed","Item (1)"
"ORD-20260818-1713","1713","2026-08-18T19:23:00.000Z","dine-in","Walk-in Customer","","T8","upi","99","6","0","104","completed","Item (1)"
"ORD-20260818-1711","1711","2026-08-18T19:22:00.000Z","dine-in","Walk-in Customer","","T6","upi","99","6","0","104","completed","Item (1)"
"ORD-20260818-1712","1712","2026-08-18T19:22:00.000Z","dine-in","Walk-in Customer","","T7","card","99","6","0","104","completed","Item (1)"
"ORD-20260818-1710","1710","2026-08-18T18:58:00.000Z","dine-in","Walk-in Customer","","T5","upi","497","26","0","522","completed","Item (1)"
"ORD-20260818-1709","1709","2026-08-18T18:51:00.000Z","dine-in","Walk-in Customer","","T4","upi","349","18","0","366","completed","Item (1)"
"ORD-20260818-1708","1708","2026-08-18T18:14:00.000Z","dine-in","Walk-in Customer","","T3","cash","180","10","0","189","completed","Item (1)"
"ORD-20260818-1707","1707","2026-08-18T17:08:00.000Z","dine-in","Walk-in Customer","","T2","upi","339","18","0","356","completed","Item (1)"
"ORD-20260818-1706","1706","2026-08-18T16:35:00.000Z","takeaway","Walk-in Customer","","Walk-in","upi","398","20","0","418","completed","Item (1)"
"ORD-20260818-1705","1705","2026-08-18T16:17:00.000Z","dine-in","Walk-in Customer","","T10","cash","319","16","0","335","completed","Item (1)"
"ORD-20260818-1704","1704","2026-08-18T16:13:00.000Z","dine-in","Walk-in Customer","","T9","upi","149","8","0","156","completed","Item (1)"
"ORD-20260818-1703","1703","2026-08-18T16:02:00.000Z","dine-in","Walk-in Customer","","T8","upi","114","6","0","120","completed","Item (1)"
"ORD-20260818-1702","1702","2026-08-18T15:44:00.000Z","dine-in","Walk-in Customer","","T7","cash","450","24","0","473","completed","Item (1)"
"ORD-20260818-1701","1701","2026-08-18T15:27:00.000Z","dine-in","Walk-in Customer","","T6","upi","878","44","0","922","completed","Item (1)"
"ORD-20260818-1700","1700","2026-08-18T15:11:00.000Z","dine-in","Walk-in Customer","","T5","cash","518","26","0","544","completed","Item (1)"
"ORD-20260818-1731","1731","2026-08-18T14:30:00.000Z","dine-in","Walk-in Customer","","T6","upi","258","14","0","271","completed","Item (1)"
"ORD-20260818-1699","1699","2026-08-18T13:49:00.000Z","dine-in","Walk-in Customer","","T4","upi","596","30","149","626","completed","Item (1)"
"ORD-20260818-1698","1698","2026-08-18T13:14:00.000Z","dine-in","Walk-in Customer","","T3","cash","438","22","0","460","completed","Item (1)"
"ORD-20260818-1697","1697","2026-08-18T13:12:00.000Z","dine-in","Walk-in Customer","","T2","upi","350","18","351","368","completed","Item (1)"
"ORD-20260818-1696","1696","2026-08-18T12:34:00.000Z","dine-in","Walk-in Customer","","T1","upi","258","14","0","271","completed","Item (1)"
"f629ce48-4df7-4ad8-bc68-87b4da771e0b","1731","2026-08-18T09:00:00.000Z","dine-in","Walk-in Customer","","Walk-in","upi","258","14","0","271","completed","Item (1) | Item (1)"
"38756e8c-1ca4-4316-b102-c75c9ef03567","1695","2026-08-17T16:24:46.955Z","dine-in","Walk-in Guest","","","split","479","24","0","503","completed","Item (1) | Item (1)"
"e2d0bdbd-0158-49db-82b4-fea3c18a3732","1694","2026-08-17T15:51:16.539Z","dine-in","Walk-in Guest","","","split","199","10","0","209","completed","Item (1)"
"73762475-ebab-47c1-b35b-20b24e38f40f","1693","2026-08-17T15:23:37.719Z","dine-in","Walk-in Guest","","","upi","398","20","0","418","completed","Item (1) | Item (1)"
"b0ce3a9f-c80f-4d02-a6b4-377ccd35454a","1692","2026-08-17T15:14:37.812Z","dine-in","Walk-in Guest","","","cash","360","18","0","378","completed","Item (1)"
"969ee96e-2865-47ac-aaee-fddd81e94eff","1691","2026-08-17T15:06:39.704Z","dine-in","Walk-in Guest","","","cash","460","23","0","483","completed","Item (1) | Item (1)"
"f8740db9-b034-48a6-b926-257a74aa84fb","1690","2026-08-17T14:57:23.004Z","dine-in","Walk-in Guest","","","upi","214","11","0","225","completed","Item (1) | Item (1)"
"4fed8ac1-8abe-42db-9ebb-8ad7f7515b41","1689","2026-08-17T14:55:52.382Z","dine-in","Sham","9342783270","","split","1509.58","75","1509","1585","completed","Item (3) | Item (3) | Item (3) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"b68ddde5-08c2-410f-b0d4-57992ddd8181","1688","2026-08-17T14:41:54.322Z","dine-in","Walk-in Guest","","","upi","557","28","139","585","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"8e9220b4-e9d5-43d5-9f2d-10762ad98bef","1687","2026-08-17T14:32:16.966Z","dine-in","Walk-in Guest","","","upi","398","20","0","418","completed","Item (1) | Item (1)"
"6b91e6e2-c302-4bab-a639-6545b84d6592","1686","2026-08-17T14:20:36.473Z","dine-in","Santhosh","9884326866","","upi","259","13","259","272","completed","Item (1) | Item (1) | Item (1)"
"7648cdd6-420e-470b-9c36-dd76efe0d3f9","1685","2026-08-17T14:10:06.465Z","dine-in","Walk-in Guest","","","upi","439","22","0","461","completed","Item (1) | Item (1)"
"ef190e7f-cce2-496a-9c8a-742fd0d16e89","1684","2026-08-17T13:51:12.086Z","dine-in","Walk-in Guest","","","upi","589","29","0","618","completed","Item (1) | Item (1)"
"12d79486-d31c-4bec-8bc2-158c7e4ccc9f","1683","2026-08-17T12:47:59.004Z","dine-in","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"4d634d2d-79c4-484b-80df-4933a17b11ff","1682","2026-08-17T12:03:17.397Z","dine-in","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"14a65d15-56d7-4975-8a9c-035437502e2b","1681","2026-08-17T12:01:48.832Z","dine-in","Walk-in Guest","","","upi","298","15","0","313","completed","Item (1) | Item (1)"
"cf8a86b5-383e-410c-947c-1d9a33fe5c24","1680","2026-08-17T11:39:41.458Z","dine-in","Walk-in Guest","","","cash","188","9","0","197","completed","Item (1) | Item (1)"
"5d28ded4-e718-4e7b-820a-d6c6e6e4709c","1679","2026-08-17T11:30:41.566Z","dine-in","Walk-in Guest","","","upi","348","17","0","365","completed","Item (1) | Item (1)"
"2b5a9fb9-6608-4fa7-b340-0eb6e4cf18e9","1678","2026-08-17T10:56:07.136Z","dine-in","Walk-in Guest","","","upi","578","29","0","607","completed","Item (1) | Item (1) | Item (1)"
"2438e464-3b29-48f0-ae01-939f6dd87e79","1677","2026-08-17T10:29:56.153Z","dine-in","Walk-in Guest","","","split","140","7","0","147","completed","Item (1)"
"9c30c083-e1e3-429c-bb0f-ab3fcb0d68cd","1676","2026-08-17T10:26:21.636Z","dine-in","Walk-in Guest","","","upi","269","13","0","282","completed","Item (1) | Item (1)"
"69562816-f69f-47f2-a24f-a789cc69f4f8","1675","2026-08-17T09:51:05.276Z","takeaway","Walk-in Guest","","","card","313.29","16","0","329","completed","Item (1) | Item (1)"
"f30abc2e-0f2b-4a0f-9f6a-a5bda38137fb","1674","2026-08-17T08:54:52.200Z","dine-in","Walk-in Guest","","","upi","114.29","6","0","120","completed","Item (1)"
"4818a9d6-2b36-4f7b-8052-e571fcd6ad4a","1673","2026-08-17T08:38:57.338Z","takeaway","Walk-in Guest","","","upi","847","42","0","889","completed","Item (1) | Item (1) | Item (1)"
"f7c7a773-aee4-40ba-af71-964ef072cfe3","1672","2026-08-17T08:30:03.592Z","dine-in","Walk-in Guest","","","upi","348","17","0","365","completed","Item (1) | Item (1)"
"05ab4992-9d9a-4345-9c65-bba38f60e136","1671","2026-08-17T07:28:16.729Z","dine-in","Walk-in Guest","","","cash","439","22","0","461","completed","Item (1) | Item (1) | Item (1)"
"2acb8664-9a62-4071-b883-2e5962c48543","1670","2026-08-17T07:26:22.391Z","dine-in","Walk-in Guest","","","cash","359","18","0","377","cancelled","Item (1) | Item (1) | Item (1)"
"7b87f047-c781-42a2-b02c-70a8c2f2b96b","1669","2026-08-16T16:37:44.668Z","dine-in","Walk-in Guest","","","upi","1497","75","0","1572","completed","Item (1) | Item (1) | Item (1)"
"92cfd0c5-1075-4573-9c6c-f782bda5d6bb","1668","2026-08-16T16:23:25.113Z","dine-in","Walk-in Guest","","","cash","699","35","0","734","completed","Item (1)"
"9e95f043-d7eb-48ae-adf9-37cc9849c22d","1667","2026-08-16T16:11:18.670Z","dine-in","Walk-in Guest","","","upi","190","10","0","200","completed","Item (1) | Item (1)"
"49f2a373-d8b6-4fb1-b784-732de3c492b8","1666","2026-08-16T16:07:28.636Z","dine-in","Walk-in Guest","","","upi","1589.29","79","0","1668","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"4cf028eb-6cd2-4fb5-a7d2-136fdca19f56","1665","2026-08-16T15:38:59.196Z","dine-in","Walk-in Guest","","","upi","439","22","0","461","completed","Item (1) | Item (1)"
"db75a62c-b727-4fd5-979d-f9b049fc9cd5","1664","2026-08-16T15:33:18.088Z","takeaway","Walk-in Guest","","","card","424.29","21","0","445","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"d2ce1c72-bf81-4344-87a4-83117ce8c0d5","1663","2026-08-16T15:27:48.583Z","dine-in","Walk-in Guest","","","upi","258","13","0","271","completed","Item (1) | Item (1)"
"453853ee-29ee-4b01-8aa8-c713c83a602d","1662","2026-08-16T15:25:22.715Z","dine-in","Walk-in Guest","","","card","299","15","0","314","completed","Item (1)"
"25f53009-8f7c-44ed-8976-989ba0def275","1661","2026-08-16T15:22:42.907Z","dine-in","Walk-in Guest","","","cash","378","19","0","397","completed","Item (1) | Item (1) | Item (1)"
"5b37a811-9ac1-4507-9d53-402402bd6ccb","1660","2026-08-16T15:13:36.310Z","dine-in","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"905294b8-94ac-453a-abe9-7b6c4524a2b4","1659","2026-08-16T14:57:30.887Z","dine-in","Walk-in Guest","","","card","279","14","0","293","completed","Item (1)"
"bda26b76-e34f-47f5-86c7-5e4e16683102","1658","2026-08-16T14:47:15.074Z","takeaway","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"0e37e460-230d-4d99-974d-7b5151defab1","1657","2026-08-16T14:43:58.853Z","dine-in","Walk-in Guest","","","upi","448","22","0","470","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"152f7dbe-5144-4ef7-984d-069fe138a57c","1656","2026-08-16T14:31:48.171Z","dine-in","Walk-in Guest","","","upi","398","20","0","418","completed","Item (1) | Item (1)"
"fd9aa00d-be31-4803-ad50-adf1e5217fea","1655","2026-08-16T14:26:19.535Z","dine-in","Walk-in Guest","","","card","597","30","0","627","completed","Item (1) | Item (1) | Item (1)"
"3043b6d6-f5eb-4571-8ee1-3a922dad4663","1654","2026-08-16T14:22:43.977Z","dine-in","Walk-in Guest","","","cash","249","12","0","261","completed","Item (1)"
"82c7dca9-e363-4dab-853d-91bbbc8e35e5","1653","2026-08-16T14:21:00.683Z","takeaway","Sulaiman","9585646262","","upi","596","30","597","626","completed","Item (4) | Item (1) | Item (1) | Item (1) | Item (1)"
"5bd95864-2440-47d1-8d55-c907daa94a2b","1652","2026-08-16T14:16:48.449Z","dine-in","Walk-in Guest","","","cash","919","46","0","965","completed","Item (1) | Item (1)"
"99b01d2d-6274-47f5-bc9d-5537cdf179bf","1651","2026-08-16T14:12:27.328Z","dine-in","Walk-in Guest","","","upi","438","22","0","460","completed","Item (1) | Item (1) | Item (1)"
"8f56111f-bcd3-43a3-95fe-973b09e8d10d","1650","2026-08-16T14:09:16.611Z","dine-in","Walk-in Guest","","","cash","279","14","0","293","completed","Item (1)"
"fddc339e-1bec-43de-b452-474745e91468","1649","2026-08-16T14:07:03.362Z","dine-in","Walk-in Guest","","","upi","349","17","0","366","completed","Item (1)"
"8ef77ce9-3f6e-416e-adcf-6733669fd562","1648","2026-08-16T13:43:49.633Z","dine-in","Walk-in Guest","","","upi","796","40","0","836","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"c217ba75-4e69-42bc-961c-91c92a470ce9","1647","2026-08-16T13:29:06.378Z","takeaway","Walk-in Guest","","","upi","512.29","26","0","538","completed","Item (1) | Item (1) | Item (1)"
"8431c75b-6dd8-4264-92cf-8cf55b0c702a","1646","2026-08-16T13:27:42.687Z","dine-in","Walk-in Guest","","","upi","538","27","0","565","completed","Item (1) | Item (1) | Item (1)"
"3b89a13e-eb64-45ad-aafe-e1f54000e48f","1645","2026-08-16T13:15:28.635Z","dine-in","Walk-in Guest","","","split","1016","51","0","1067","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"35af76d8-860d-411f-b263-acb206a27ce8","1644","2026-08-16T13:01:09.117Z","dine-in","Walk-in Guest","","","upi","279","14","0","293","completed","Item (1)"
"de22d4d5-3943-41bc-8fb9-8cc9c0421113","1643","2026-08-16T12:53:47.957Z","dine-in","Walk-in Guest","","","upi","298","15","0","313","completed","Item (1) | Item (1)"
"9a600c80-b55d-496f-b0e9-531908eaefd2","1642","2026-08-16T12:18:21.133Z","dine-in","Walk-in Guest","","","upi","78","4","0","82","completed","Item (2)"
"4b02a704-e155-4da6-bd6e-17bb4f7a9945","1641","2026-08-16T12:10:23.184Z","dine-in","Walk-in Guest","","","card","280","14","0","294","completed","Item (1)"
"0cbde093-77e2-4ff4-9b09-2ad5b9cd1463","1640","2026-08-16T11:47:10.713Z","dine-in","Walk-in Guest","","","upi","255","13","64","268","completed","Item (1) | Item (1)"
"9bc77e27-b0b0-472b-8673-1b8bace49ca3","1639","2026-08-16T11:31:23.996Z","dine-in","Walk-in Guest","","","cash","939","47","0","986","completed","Item (1) | Item (1)"
"67bf12d9-cc35-4e38-91e1-fefcba4103a3","1638","2026-08-16T10:14:46.549Z","takeaway","Walk-in Guest","","","upi","580","29","0","609","completed","Item (1) | Item (1) | Item (1)"
"b477c914-9c13-4292-aa71-44c7004d0222","1637","2026-08-16T09:55:02.209Z","dine-in","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"279da049-1efb-4852-9a36-065fe11640f9","1636","2026-08-16T09:31:15.806Z","dine-in","Walk-in Guest","","","card","606","30","0","636","completed","Item (1) | Item (1) | Item (1) | Item (2)"
"930e88cc-7624-493b-a2ab-d2f660050e1e","1635","2026-08-16T09:24:07.953Z","dine-in","Walk-in Guest","","","upi","457","23","0","480","completed","Item (1) | Item (1) | Item (1)"
"dd24b53a-fb9b-473a-9025-69e5eccf6d79","1634","2026-08-16T08:41:08.385Z","dine-in","Walk-in Guest","","","upi","589","29","0","618","completed","Item (1) | Item (1)"
"44f8f253-ea6c-49d9-b9cd-1f90a6c075bf","1633","2026-08-16T08:29:08.853Z","dine-in","Walk-in Guest","","","upi","39","2","0","41","completed","Item (1)"
"7770a5e4-ee87-4d87-b7c8-e208f29582e5","1632","2026-08-16T08:28:42.138Z","dine-in","Walk-in Guest","","","upi","799","40","0","839","completed","Item (1)"
"c9231211-127d-401a-b0a6-12f1b334cc27","1631","2026-08-16T08:21:24.330Z","takeaway","Walk-in Guest","","","card","577","29","0","606","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"74a8730d-4bb6-4acf-9e08-9c56f70d2236","1630","2026-08-16T08:04:07.665Z","dine-in","Walk-in Guest","","","upi","240","12","0","252","completed","Item (1) | Item (1)"
"5dbb2b0c-3597-4780-8ced-9772201b4401","1629","2026-08-16T07:46:35.495Z","takeaway","Walk-in Guest","","","upi","140","7","0","147","completed","Item (1)"
"80737062-c5d7-4a04-8351-e282400c4092","1628","2026-08-16T07:45:15.154Z","takeaway","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"9de34072-65c7-4626-a126-fd78f1c4f9eb","1627","2026-08-15T17:14:11.382Z","dine-in","Walk-in Guest","","","upi","114.29","6","0","120","completed","Item (1)"
"9ed5556d-2a02-4013-8fd4-867e93cced36","1626","2026-08-15T17:13:14.771Z","dine-in","Walk-in Guest","","","upi","230","12","0","242","completed","Item (1) | Item (1)"
"fdf877fd-d2a7-4fc2-8db9-548e89d1e0cd","1625","2026-08-15T17:06:12.001Z","dine-in","Walk-in Guest","","","split","114.29","6","0","120","completed","Item (1)"
"ee08628e-0a0a-4f4d-94cf-f28ee18c9a49","1624","2026-08-15T16:56:19.998Z","dine-in","Walk-in Guest","","","complimentary","638","32","0","670","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"0a277406-ec35-4374-b0f7-1ebed3616999","1623","2026-08-15T16:51:17.751Z","dine-in","Walk-in Guest","","","upi","329","16","0","345","completed","Item (1) | Item (1)"
"9041f186-d558-49d8-bcfd-548c4d7658cb","1622","2026-08-15T16:43:14.922Z","dine-in","Walk-in Guest","","","upi","917","46","0","963","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"c7df2f84-3be8-41a5-817c-f17460f88123","1621","2026-08-15T16:38:39.638Z","dine-in","Walk-in Guest","","","cash","120","6","0","126","completed","Item (1)"
"9c9756e3-d624-4ef7-926c-30b4b9d1322f","1620","2026-08-15T16:37:08.921Z","dine-in","Walk-in Guest","","","upi","114.29","6","0","120","completed","Item (1)"
"6cb62cb2-f224-40e2-b3d5-9846fa25dead","1619","2026-08-15T16:34:07.748Z","dine-in","Walk-in Guest","","","upi","668","33","0","701","completed","Item (1) | Item (1) | Item (1)"
"263c3447-f478-4ade-bda9-ff946fde5c68","1618","2026-08-15T16:17:18.410Z","dine-in","Walk-in Guest","","","cash","199","10","0","209","completed","Item (1)"
"f7ccd290-f223-494e-84af-d2fafe1dcc4d","1617","2026-08-15T16:15:53.444Z","dine-in","Walk-in Guest","","","card","611.29","31","0","642","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"149c4049-6376-43d2-a3c6-dcc7e2f0d0eb","1616","2026-08-15T16:12:07.073Z","dine-in","Walk-in Guest","","","upi","39","2","0","41","completed","Item (1)"
"d479f8f2-f51c-4c8d-9856-b0e8b89a6186","1615","2026-08-15T16:10:51.731Z","dine-in","Walk-in Guest","","","upi","705","35","0","740","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"c6261524-ff82-4751-9ca5-5f9517f0e8f5","1614","2026-08-15T16:00:38.397Z","dine-in","Walk-in Guest","","","upi","240","12","0","252","completed","Item (1)"
"c75f9a78-4e4e-4c56-9fa7-07c81e93b431","1613","2026-08-15T15:43:31.903Z","dine-in","Walk-in Guest","","","card","114.29","6","0","120","completed","Item (1)"
"9b3f365b-287a-492a-b242-8d9d212f0925","1612","2026-08-15T15:43:23.868Z","dine-in","Walk-in Guest","","","upi","114.29","6","0","120","cancelled","Item (1)"
"3cb06fd5-f031-45fe-a8c4-2af472f03497","1611","2026-08-15T15:42:08.949Z","dine-in","Walk-in Guest","","","card","648","32","0","680","completed","Item (1) | Item (1)"
"9faaba05-4064-4b90-af2c-a009bdbe5ebd","1610","2026-08-15T15:32:12.346Z","dine-in","Walk-in Guest","","","upi","1144","57","0","1201","completed","Item (3) | Item (1) | Item (1) | Item (1)"
"3b227cf5-bffa-4778-9917-f8e0dadcc387","1609","2026-08-15T15:30:55.936Z","dine-in","Walk-in Guest","","","upi","149","7","0","156","completed","Item (1)"
"86ee6717-52c5-4455-bcf1-eaadbb294f5b","1608","2026-08-15T15:29:54.775Z","dine-in","Walk-in Guest","","","upi","400","20","0","420","completed","Item (1) | Item (1)"
"8a4ca433-a080-4946-98fd-47b44c32768d","1607","2026-08-15T15:21:15.876Z","dine-in","Walk-in Guest","","","upi","479","24","0","503","completed","Item (1) | Item (1)"
